database_name,question_id,question,difficulty,sql_query,template
drawSQL-mysql-export-2026-01-13_refinery,15,Break it down by type or category—how many ticketit priorities in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM ticketit_statuses GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-01-13_refinery,16,Are there any ticketit priorities that don't have a match somewhere else?,MEDIUM,"SELECT * FROM ticketit_statuses
WHERE id NOT IN (SELECT DISTINCT status_id FROM ticketit WHERE status_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-01-13_refinery,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM ticketit_categories_users
LEFT JOIN users ON ticketit_categories_users.user_id = users.id
LEFT JOIN ticketit_categories ON ticketit_categories_users.category_id = ticketit_categories.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-01-13_refinery,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT name, COUNT(*) as cnt FROM ticketit_statuses GROUP BY name
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-01-13_refinery,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn
  FROM ticketit_statuses
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-01-13_refinery,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM ticketit_settings
WHERE value > (SELECT AVG(value) FROM ticketit_settings);",SELECT * FROM table_name WHERE value > (SELECT AVG(value) FROM table_name);
drawSQL-mysql-export-2026-01-13_snipe,1,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_snipe,2,How many accessories do we have?,EASY,SELECT COUNT(*) FROM accessories;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-01-13_snipe,3,Show me all of our accessories.,EASY,SELECT * FROM accessories;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-01-13_snipe,4,Can you look up a specific accessory?,EASY,SELECT * FROM accessories WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-01-13_snipe,5,Find the accessory with a certain name or email.,EASY,SELECT * FROM accessories WHERE name = ?;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-01-13_snipe,6,What accessories were added or changed recently?,EASY,SELECT * FROM accessories ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-01-13_snipe,7,What are the different name values we have?,EASY,SELECT * FROM accessories LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_snipe,8,How many users do we have?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-01-13_snipe,9,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-01-13_snipe,10,Show me each accessory along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM accessories t
LEFT JOIN accessories_users c ON c.accessory_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-01-13_snipe,11,How many accessories did we have last month?,MEDIUM,"SELECT COUNT(*) FROM accessories
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_snipe,12,Break it down by type or category—how many accessories in each?,MEDIUM,"SELECT category_id, COUNT(*) as count FROM accessories GROUP BY category_id;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-01-13_snipe,13,Are there any accessories that don't have a match somewhere else?,MEDIUM,"SELECT * FROM accessories
WHERE id NOT IN (SELECT DISTINCT accessory_id FROM accessories_users WHERE accessory_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-01-13_snipe,14,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY category_id ORDER BY id DESC) as rn
  FROM components
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-01-13_snipe,15,How many users did we have last month?,MEDIUM,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_snipe,16,Break it down by type or category—how many users in each?,MEDIUM,"SELECT email, COUNT(*) as count FROM users GROUP BY email;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-01-13_snipe,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM accessories
LEFT JOIN users ON accessories.user_id = users.id
LEFT JOIN categories ON accessories.category_id = categories.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-01-13_snipe,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT category_id, COUNT(*) as cnt FROM accessories GROUP BY category_id
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-01-13_snipe,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY category_id ORDER BY id DESC) as rn
  FROM accessories
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-01-13_snipe,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM checkout_requests t1
WHERE quantity > (
  SELECT AVG(quantity) FROM checkout_requests t2 WHERE t2.requestable_type = t1.requestable_type
);",SELECT * FROM table_name table_alias0 WHERE col_name > ( SELECT AVG(col_name) FROM table_name table_alias1 WHERE table_alias1.col_name = table_alias0.col_name );
drawSQL-mysql-export-2026-01-13_stripe,1,Which customers have an active subscription?,EASY,SELECT * FROM users LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,2,How many people signed up last month?,EASY,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_stripe,3,How many users do we have?,EASY,SELECT COUNT(*) FROM users;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-01-13_stripe,4,Show me all of our users.,EASY,SELECT * FROM users;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-01-13_stripe,5,Can you look up a specific user?,EASY,SELECT * FROM subscriptions WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-01-13_stripe,6,What users were added or changed recently?,EASY,SELECT * FROM users ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,7,What are the different stripe id values we have?,EASY,SELECT * FROM users LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,8,How many subscriptions do we have?,EASY,SELECT COUNT(*) FROM subscriptions;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-01-13_stripe,9,How much money did we make this month?,MEDIUM,SELECT * FROM users LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,10,Who are our most active users?,MEDIUM,SELECT * FROM users ORDER BY created_at DESC LIMIT 10;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,11,How many users did we have last month?,MEDIUM,"SELECT COUNT(*) FROM users
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_stripe,12,Break it down by type or category—how many users in each?,MEDIUM,"SELECT pm_type, COUNT(*) as count FROM users GROUP BY pm_type;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-01-13_stripe,13,Are there any users that don't have a match somewhere else?,MEDIUM,SELECT * FROM users LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_stripe,14,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY pm_type ORDER BY id DESC) as rn
  FROM users
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-01-13_stripe,15,Show me each subscription along with its related details.,MEDIUM,SELECT * FROM users;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-01-13_stripe,16,What's our total or average quantity across all subscriptions?,MEDIUM,"SELECT SUM(quantity) as total, AVG(quantity) as average FROM subscriptions;","SELECT SUM(col_name) as column_alias0, AVG(col_name) as average FROM table_name;"
drawSQL-mysql-export-2026-01-13_stripe,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM subscription_items
LEFT JOIN subscriptions ON subscription_items.subscription_id = subscriptions.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-01-13_stripe,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT pm_type, COUNT(*) as cnt FROM users GROUP BY pm_type
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-01-13_stripe,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY pm_type ORDER BY id DESC) as rn
  FROM users
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
drawSQL-mysql-export-2026-01-13_stripe,20,Which ones are above average compared to others in their group?,HARD,"SELECT * FROM subscriptions
WHERE quantity > (SELECT AVG(quantity) FROM subscriptions);",SELECT * FROM table_name WHERE col_name > (SELECT AVG(col_name) FROM table_name);
drawSQL-mysql-export-2026-01-13_ticket,1,How many tickets are still open?,EASY,SELECT * FROM permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_ticket,2,Which tickets were created this week?,EASY,SELECT * FROM permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_ticket,3,How many permissions do we have?,EASY,SELECT COUNT(*) FROM permissions;,SELECT COUNT(*) FROM table_name;
drawSQL-mysql-export-2026-01-13_ticket,4,Show me all of our permissions.,EASY,SELECT * FROM permissions;,SELECT * FROM table_name;
drawSQL-mysql-export-2026-01-13_ticket,5,Can you look up a specific permission?,EASY,SELECT * FROM permissions WHERE id = ?;,SELECT * FROM table_name WHERE id = num;
drawSQL-mysql-export-2026-01-13_ticket,6,Find the permission with a certain name or email.,EASY,SELECT * FROM permissions WHERE name = ?;,SELECT * FROM table_name WHERE col_name = num;
drawSQL-mysql-export-2026-01-13_ticket,7,What permissions were added or changed recently?,EASY,SELECT * FROM permissions ORDER BY created_at DESC LIMIT 50;,SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;
drawSQL-mysql-export-2026-01-13_ticket,8,What are the different name values we have?,EASY,SELECT * FROM permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_ticket,9,How long does it take us to resolve tickets on average?,MEDIUM,SELECT * FROM permissions LIMIT 10;,SELECT * FROM table_name LIMIT num;
drawSQL-mysql-export-2026-01-13_ticket,10,Show me each permission along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM permissions t
LEFT JOIN model_has_permissions c ON c.permission_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-01-13_ticket,11,How many permissions did we have last month?,MEDIUM,"SELECT COUNT(*) FROM permissions
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_ticket,12,Break it down by type or category—how many permissions in each?,MEDIUM,"SELECT name, COUNT(*) as count FROM permissions GROUP BY name;","SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;"
drawSQL-mysql-export-2026-01-13_ticket,13,Are there any permissions that don't have a match somewhere else?,MEDIUM,"SELECT * FROM permissions
WHERE id NOT IN (SELECT DISTINCT permission_id FROM model_has_permissions WHERE permission_id IS NOT NULL);",SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);
drawSQL-mysql-export-2026-01-13_ticket,14,"For each group, what's in the top 3?",MEDIUM,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY model_type ORDER BY id DESC) as rn
  FROM model_has_permissions
) WHERE rn <= 3;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 <= num;"
drawSQL-mysql-export-2026-01-13_ticket,15,Show me each role along with its related details.,MEDIUM,"SELECT t.*, c.*
FROM permissions t
LEFT JOIN model_has_permissions c ON c.permission_id = t.id;","SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;"
drawSQL-mysql-export-2026-01-13_ticket,16,How many roles did we have last month?,MEDIUM,"SELECT COUNT(*) FROM permissions
WHERE created_at >= date('now', '-1 month');","SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);"
drawSQL-mysql-export-2026-01-13_ticket,17,I need a report that pulls together info from several different places.,HARD,"SELECT * FROM model_has_roles
LEFT JOIN roles ON model_has_roles.role_id = roles.id;",SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;
drawSQL-mysql-export-2026-01-13_ticket,18,"Can you do a multi-step analysis: group things, filter, then rank the results?",HARD,"WITH grouped AS (
  SELECT name, COUNT(*) as cnt FROM permissions GROUP BY name
)
SELECT * FROM grouped WHERE cnt > 1 ORDER BY cnt DESC;","WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;"
drawSQL-mysql-export-2026-01-13_ticket,19,Who or what is the best in each group?,HARD,"SELECT * FROM (
  SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn
  FROM permissions
) WHERE rn = 1;","SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;"
