database_name	id	difficulty_tier	question	sql_query	template	generalized_template
drawSQL-mysql-export-2026-01-13_laravelspark	82	MEDIUM	How many announcements were added since created_at=date?	SELECT COUNT(*) FROM announcements WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-01-13_laravelspark	83	MEDIUM	Break down the announcements by user_id — how many in each?	SELECT user_id, COUNT(*) as count FROM announcements GROUP BY user_id;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-01-13_laravelspark	84	MEDIUM	Are there any announcements that don't have a match in related tables?	SELECT * FROM announcements LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-01-13_laravelspark	85	MEDIUM	For each group, what are the top 3 announcements?	SELECT * FROM announcements ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-01-13_laravelspark	86	MEDIUM	How did the number of announcements change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM announcements WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_laravelspark	87	MEDIUM	Which announcements have duplicate or repeated values?	WITH grouped AS ( SELECT user_id, COUNT(*) as cnt FROM announcements GROUP BY user_id ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-01-13_laravelspark	88	MEDIUM	How many api tokens were added since created_at=date?	SELECT COUNT(*) FROM api_tokens WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-01-13_laravelspark	89	HARD	Pull together a report on announcements joining all related tables.	SELECT * FROM announcements LEFT JOIN users ON announcements.user_id = users.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_laravelspark	90	HARD	Who or what is the best in each group of announcements?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY user_id ORDER BY id DESC) as rn FROM announcements ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-01-13_laravelspark	91	HARD	Which announcements are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM announcements WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_laravelspark	92	HARD	Do a multi-step analysis: group announcements, filter, then rank the results.	WITH grouped AS ( SELECT user_id, COUNT(*) as cnt FROM announcements GROUP BY user_id ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-01-13_laravelspark	93	HARD	Show the running total of announcements over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM announcements ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_laravelspark	94	HARD	Find announcements that exist in one table but not in a related table.	SELECT * FROM announcements LIMIT num;	SELECT * FROM table_name LIMIT num;	SELECT * FROM variable LIMIT variable;
drawSQL-mysql-export-2026-01-13_laravelspark	95	HARD	Combine data from announcements, api_tokens, and invitations in a single report.	SELECT * FROM announcements LEFT JOIN api_tokens ON api_tokens.id = announcements.id LEFT JOIN invitations ON invitations.id = announcements.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.id LEFT JOIN table_name ON table_name.id = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_laravelspark	96	HARD	Rank all announcements within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM announcements;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
drawSQL-mysql-export-2026-01-13_permissions	97	EASY	How many permissions do we have in total?	SELECT COUNT(*) FROM permissions;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-01-13_permissions	98	EASY	Show me all of our permissions.	SELECT * FROM permissions;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-01-13_permissions	99	EASY	Can you look up the permission with id=num?	SELECT * FROM permissions WHERE id = num;	SELECT * FROM table_name WHERE id = num;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	100	EASY	Find the permission where name=string.	SELECT * FROM permissions WHERE name = string;	SELECT * FROM table_name WHERE col_name = string;	SELECT * FROM variable WHERE variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	101	EASY	How many permissions were created since created_at=date?	SELECT COUNT(*) FROM permissions WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-01-13_permissions	102	EASY	What are the most recent permissions ordered by name?	SELECT * FROM permissions ORDER BY created_at DESC LIMIT num;	SELECT * FROM table_name ORDER BY col_name DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-01-13_permissions	103	EASY	How many roles do we have in total?	SELECT COUNT(*) FROM roles;	SELECT COUNT(*) FROM table_name;	SELECT COUNT(*) FROM variable;
drawSQL-mysql-export-2026-01-13_permissions	104	EASY	Show me all of our roles.	SELECT * FROM roles;	SELECT * FROM table_name;	SELECT * FROM variable;
drawSQL-mysql-export-2026-01-13_permissions	105	MEDIUM	Show me each permission along with its related details from other tables.	SELECT t.*, c.* FROM permissions t LEFT JOIN model_has_permissions c ON c.permission_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	106	MEDIUM	How many permissions were added since created_at=date?	SELECT COUNT(*) FROM permissions WHERE created_at >= date('now', '-1 month');	SELECT COUNT(*) FROM table_name WHERE col_name >= date(string, string);	SELECT COUNT(*) FROM variable WHERE variable >= DATE(variable, variable);
drawSQL-mysql-export-2026-01-13_permissions	107	MEDIUM	Break down the permissions by name — how many in each?	SELECT name, COUNT(*) as count FROM permissions GROUP BY name;	SELECT col_name, COUNT(*) as count FROM table_name GROUP BY col_name;	SELECT variable, COUNT(*) AS COUNT FROM variable GROUP BY variable;
drawSQL-mysql-export-2026-01-13_permissions	108	MEDIUM	Are there any permissions that don't have a match in related tables?	SELECT * FROM permissions WHERE id NOT IN (SELECT DISTINCT permission_id FROM model_has_permissions WHERE permission_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-01-13_permissions	109	MEDIUM	For each group, what are the top 3 permissions?	SELECT * FROM permissions ORDER BY id DESC LIMIT num;	SELECT * FROM table_name ORDER BY id DESC LIMIT num;	SELECT * FROM variable ORDER BY variable DESC LIMIT variable;
drawSQL-mysql-export-2026-01-13_permissions	110	MEDIUM	How did the number of permissions change month over month?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM permissions WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_permissions	111	MEDIUM	Which permissions have duplicate or repeated values?	WITH grouped AS ( SELECT name, COUNT(*) as cnt FROM permissions GROUP BY name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-01-13_permissions	112	MEDIUM	Show me each role along with its related details from other tables.	SELECT t.*, c.* FROM permissions t LEFT JOIN model_has_permissions c ON c.permission_id = t.id;	SELECT table_alias0.*, table_alias1.* FROM table_name table_alias0 LEFT JOIN table_name table_alias1 ON table_alias1.col_name = table_alias0.id;	SELECT variable.*, variable.* FROM variable variable LEFT JOIN variable variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	113	HARD	Pull together a report on permissions joining all related tables.	SELECT * FROM model_has_roles LEFT JOIN roles ON model_has_roles.role_id = roles.id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.col_name = table_name.id;	SELECT * FROM variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	114	HARD	Who or what is the best in each group of permissions?	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY name ORDER BY id DESC) as rn FROM permissions ) WHERE rn = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY col_name ORDER BY id DESC) as column_alias0 FROM table_name ) WHERE column_alias0 = num;	SELECT * FROM ( SELECT *, ROW_NUMBER() OVER (PARTITION BY variable ORDER BY variable DESC) AS variable FROM variable ) WHERE variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	115	HARD	Which permissions are above average compared to others in their group?	SELECT strftime('%Y-%m', created_at) as period, COUNT(*) as count FROM permissions WHERE created_at >= date('now', '-2 months') GROUP BY period ORDER BY period;	SELECT strftime(string, col_name) as column_alias0, column_alias1(*) as column_alias1 FROM table_name WHERE col_name >= date(string, string) GROUP BY column_alias0 ORDER BY column_alias0;	SELECT STRFTIME(variable, variable) AS variable, variable(*) AS variable FROM variable WHERE variable >= DATE(variable, variable) GROUP BY variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_permissions	116	HARD	Do a multi-step analysis: group permissions, filter, then rank the results.	WITH grouped AS ( SELECT name, COUNT(*) as cnt FROM permissions GROUP BY name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH grouped AS ( SELECT col_name, COUNT(*) as cnt FROM table_name GROUP BY col_name ) SELECT * FROM grouped WHERE cnt > num ORDER BY cnt DESC;	WITH variable AS ( SELECT variable, COUNT(*) AS variable FROM variable GROUP BY variable ) SELECT * FROM variable WHERE variable > variable ORDER BY variable DESC;
drawSQL-mysql-export-2026-01-13_permissions	117	HARD	Show the running total of permissions over time based on created_at.	SELECT *, COUNT(*) OVER (ORDER BY created_at) as running_count FROM permissions ORDER BY created_at;	SELECT *, COUNT(*) OVER (ORDER BY col_name) as column_alias0 FROM table_name ORDER BY col_name;	SELECT *, COUNT(*) OVER (ORDER BY variable) AS variable FROM variable ORDER BY variable;
drawSQL-mysql-export-2026-01-13_permissions	118	HARD	Find permissions that exist in one table but not in a related table.	SELECT * FROM permissions WHERE id NOT IN (SELECT DISTINCT permission_id FROM model_has_permissions WHERE permission_id IS NOT NULL);	SELECT * FROM table_name WHERE id NOT IN (SELECT DISTINCT col_name FROM table_name WHERE col_name IS NOT NULL);	SELECT * FROM variable WHERE variable NOT IN (SELECT DISTINCT variable FROM variable WHERE variable IS NOT NULL);
drawSQL-mysql-export-2026-01-13_permissions	119	HARD	Combine data from permissions, roles, and model_has_permissions in a single report.	SELECT * FROM permissions LEFT JOIN roles ON roles.id = permissions.role_id LEFT JOIN model_has_permissions ON model_has_permissions.id = permissions.permission_id;	SELECT * FROM table_name LEFT JOIN table_name ON table_name.id = table_name.col_name LEFT JOIN table_name ON table_name.id = table_name.col_name;	SELECT * FROM variable LEFT JOIN variable ON variable = variable LEFT JOIN variable ON variable = variable;
drawSQL-mysql-export-2026-01-13_permissions	120	HARD	Rank all permissions within their groups and show the top performers.	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as rn FROM permissions;	SELECT *, ROW_NUMBER() OVER (ORDER BY id DESC) as column_alias0 FROM table_name;	SELECT *, ROW_NUMBER() OVER (ORDER BY variable DESC) AS variable FROM variable;
